"SampleID","WaterbodyID","InletOrOutlet","UorV","SamplingDate","Time","WaterTemperature_C","Air_Temperature_C","Pressure_Bar","pH","O2_pct","O2_mg_l","EC_us_cm","Chla","Alkalinitet_mekv_l","Kond_ms_m_25_C","PO4_P_filtr_mg_l","PO4_P_QC","TotP_mg_l","Tot_P_filtr_mg_l","NH4_N_mg_l","NO2_NO3_N_mg_l","TOC_mg_l","Tot_N_mg_l","Susp_mg_l","Dissolved_CH4_mg_L","Dissolved_N2O_ug_L","Methanotrophs_water_sample","Methanotrophs_sediment_sample","Methanogens_water_sample","Methanogens_sediment_sample"
95,11,"Inlet",,2021-11-10 00:00:00,"12:10",10.29,10.00,1.00,6.25,61.60,6.90,289.00,2.00,0.28,26.10,5.0e-03,,0.02,5.7e-03,0.04,11.80,4.20,12.10,1.50,4.5472368691e-03,4.64,,,,
94,10,"Outlet",,2021-11-10 00:00:00,"9:06",8.07,9.40,1.00,6.67,58.70,6.95,235.00,6.00,0.40,30.60,2.0e-03,"<0,004",0.01,2.7e-03,0.08,12.20,7.10,12.60,5.00,,,,,,
93,10,"Inlet",,2021-11-10 00:00:00,"8:55",9.97,9.40,1.00,6.24,63.10,7.15,351.00,4.00,0.37,31.40,4.0e-03,,0.01,5.3e-03,0.13,13.00,7.20,13.30,7.00,0.01,15.64,,,,
92,9,"Outlet",,2021-11-10 00:00:00,"9:41",8.30,9.30,1.00,6.20,46.80,5.52,334.00,7.00,0.44,29.60,2.0e-03,"<0,004",0.01,4.5e-03,0.04,11.50,6.50,11.80,1.50,,,,,,
91,9,"Inlet",,2021-11-10 00:00:00,"9:54",9.09,9.30,1.00,6.50,82.70,9.60,339.00,5.00,0.39,30.00,2.0e-03,"<0,004",0.02,3.8e-03,0.06,12.70,6.30,13.10,4.00,0.02,12.01,,,,
90,8,"Outlet",,2021-11-10 00:00:00,"10:18",7.93,9.30,1.00,6.76,50.40,6.00,329.00,10.00,0.53,28.90,2.0e-03,"<0,004",0.02,7.8e-03,0.03,10.30,7.40,10.60,1.50,,,,,,
89,8,"Inlet",,2021-11-10 00:00:00,"10:38",8.85,9.30,1.00,6.65,46.00,5.36,346.00,10.00,0.53,29.40,2.0e-03,"<0,004",0.02,5.8e-03,0.05,10.80,7.50,11.10,1.50,2.1794229921e-03,5.70,,,,
88,7,"Outlet",,2021-11-10 00:00:00,"11:25",8.67,10.00,1.00,6.86,68.60,8.00,344.00,5.00,0.58,30.40,2.0e-03,"<0,004",7.5e-03,2.1e-03,0.02,14.50,5.20,14.80,1.50,,,,,,
87,7,"Inlet",,2021-11-10 00:00:00,"11:12",8.93,10.00,1.00,6.93,88.90,10.33,343.00,4.00,0.54,30.40,2.0e-03,"<0,004",0.01,3.0e-03,0.05,14.90,5.10,15.10,10.00,2.5882498139e-03,7.16,,,,
86,3,"Outlet",,2021-11-9 00:00:00,"9:50",6.48,6.35,1.00,7.14,70.60,8.72,185.00,5.00,0.58,16.60,0.07,,0.36,0.08,0.05,1.77,14.70,2.88,170.00,,,,,,
85,3,"Inlet",,2021-11-9 00:00:00,"9:37",9.54,6.35,1.00,7.70,105.90,12.16,193.00,7.00,0.51,17.60,0.10,,0.11,0.10,0.01,2.60,12.50,3.22,7.00,0.11,5.99,,,,
84,2,"Outlet",,2021-11-9 00:00:00,"10:11",5.88,6.35,1.00,6.72,45.10,5.66,194.00,12.00,0.70,17.30,0.07,,0.43,0.08,0.04,1.57,11.10,2.24,160.00,,,,,,
83,2,"Inlet",,2021-11-9 00:00:00,"9:56",6.45,6.35,1.00,7.27,79.40,9.85,103.00,7.00,0.59,16.60,0.07,,0.37,0.08,0.02,1.76,14.70,2.72,380.00,0.01,1.71,,,,
82,1,"Outlet",,2021-11-11 00:00:00,"9:48",7.94,9.90,1.00,7.53,57.80,6.85,809.00,9.00,1.62,70.90,0.01,,0.03,0.01,0.04,19.70,8.10,20.40,11.00,,,,,,
81,1,"Inlet",,2021-11-11 00:00:00,"9:58",9.35,9.90,1.00,7.06,90.50,10.36,825.00,4.00,1.62,72.30,0.01,,0.04,0.02,0.03,20.70,8.00,21.00,17.00,4.2625269409e-04,12.55,,,,
80,40,"Outlet",,2021-10-7 00:00:00,"12:17",12.03,14.31,1.01,7.28,39.80,4.35,553.00,8.00,1.79,49.70,0.08,,0.93,0.10,0.06,0.99,12.70,1.88,300.00,,,,,,
79,40,"Inlet",,2021-10-7 00:00:00,"11:49",12.30,14.69,1.01,7.68,66.00,7.16,560.00,4.00,2.06,50.00,0.11,,0.25,0.12,0.03,1.54,10.80,2.18,32.00,0.06,2.07,,,,
78,39,"Outlet",,2021-10-7 00:00:00,"17:22",11.52,14.77,1.01,7.45,79.90,8.84,328.00,8.00,1.90,29.40,0.01,,0.38,0.03,0.03,4.76,27.60,6.93,290.00,,,,,,
77,39,"Inlet",,2021-10-7 00:00:00,"17:43",11.45,12.04,1.01,7.69,91.40,10.11,336.00,7.00,2.01,30.00,0.01,,0.19,0.03,0.01,4.28,22.50,5.78,130.00,3.0672174384e-03,2.93,,,,
76,38,"Outlet",,2021-9-29 00:00:00,"17:30",10.72,14.70,1.01,7.80,35.90,401.00,668.00,11.00,5.28,59.20,7.0e-03,,0.07,0.01,0.03,1.5e-03,9.50,0.75,15.00,,,,,,
75,38,"Inlet",,2021-9-29 00:00:00,"17:10",11.01,14.70,1.01,7.76,47.50,5.28,814.00,5.00,5.99,69.80,5.0e-03,,0.08,0.01,0.01,1.5e-03,9.50,0.78,11.00,1.9719790335e-03,0.44,,,,
74,28,"Outlet",,2021-10-22 00:00:00,"13:31",5.12,7.60,0.97,6.83,12.20,1.51,420.00,6.00,2.35,36.80,0.06,,0.30,0.08,0.02,1.5e-03,8.30,0.60,8.00,,,,,,
73,28,"Inlet",,2021-10-22 00:00:00,"12:52",7.36,7.60,0.97,7.20,30.20,3.55,434.00,6.00,1.95,37.80,0.02,,0.11,0.03,0.06,0.73,6.50,1.11,12.00,0.07,0.74,,,,
72,27,"Outlet",,2021-9-27 00:00:00,"14:37",13.90,15.41,1.01,8.49,85.90,9.18,970.00,19.00,2.79,84.70,2.0e-03,"<0,004",0.09,0.01,0.02,0.05,9.70,0.97,35.00,,,,,,
71,27,"Inlet",,2021-9-27 00:00:00,"14:10",15.30,15.41,1.01,9.00,122.00,12.28,921.00,18.00,2.74,84.00,2.0e-03,"<0,004",0.17,0.01,9.0e-03,0.03,11.10,0.99,76.00,0.01,0.72,,,,
70,26,"Outlet",,2021-9-28 00:00:00,"13:51",10.72,12.02,1.01,7.21,22.40,2.52,468.00,25.00,2.56,42.10,0.05,,0.58,0.26,0.07,0.01,22.90,1.93,590.00,,,,,,
69,26,"Inlet",,2021-9-28 00:00:00,"14:20",12.16,15.32,1.01,7.69,63.40,6.91,733.00,5.00,4.01,65.00,8.0e-03,,0.77,0.01,5.0e-03,2.32,6.70,2.59,360.00,0.01,6.27,,,,
68,25,"Outlet",,2021-9-28 00:00:00,"12:08",10.87,11.40,1.01,6.97,48.50,5.44,351.00,42.00,1.10,32.10,0.04,,0.47,0.07,0.03,3.0e-03,19.30,1.55,35.00,,,,,,
67,25,"Inlet",,2021-9-28 00:00:00,"11:30",11.59,12.66,1.01,6.00,7.20,0.79,868.00,4.00,1.32,61.60,0.05,,1.14,0.09,0.23,0.33,19.70,2.14,82.00,0.06,0.55,,,,
66,24,"Outlet",,2021-10-22 00:00:00,"17:50",6.23,3.46,0.97,7.39,51.50,6.21,503.00,7.00,1.69,44.20,0.43,,0.84,0.43,0.05,1.23,17.60,2.51,210.00,,,,,,
65,24,"Inlet",,2021-10-22 00:00:00,"17:33",9.01,3.46,0.97,7.75,96.30,10.85,664.00,7.00,2.65,58.90,0.25,,0.35,0.27,0.02,3.17,13.20,3.82,47.00,3.3655367928e-03,2.43,,,,
64,23,"Outlet",,2021-10-6 00:00:00,"12:25",12.27,14.16,0.99,7.37,63.70,6.80,270.00,11.00,1.68,24.70,0.46,,1.56,0.51,0.44,1.79,45.60,5.98,740.00,,,,,,
63,23,"Inlet",,2021-10-6 00:00:00,"11:58",12.23,14.64,0.99,7.42,66.50,7.11,237.00,7.00,1.67,21.50,0.36,,1.49,0.40,0.36,1.33,48.00,5.26,680.00,8.1387191732e-03,2.78,,,,
62,21,"Outlet",,2021-10-6 00:00:00,"15:29",12.20,13.67,1.00,7.24,62.00,6.65,270.00,13.00,1.69,22.60,0.42,,1.07,0.45,0.04,0.83,32.60,2.93,220.00,,,,,,
61,21,"Inlet",,2021-10-6 00:00:00,"15:14",12.23,14.59,1.00,7.44,66.10,7.12,268.00,10.00,1.83,23.70,0.41,,1.07,0.43,0.04,0.81,33.50,2.95,220.00,6.2852024275e-03,1.51,,,,
60,22,"Outlet",,2021-10-6 00:00:00,"13:52",11.89,15.73,0.99,7.07,65.40,7.07,293.00,9.00,1.19,26.00,0.22,,1.48,0.23,0.02,11.10,35.20,14.40,620.00,,,,,,
59,22,"Inlet",,2021-10-6 00:00:00,"14:12",12.07,15.02,1.00,7.14,56.60,6.10,299.00,6.00,1.21,26.30,0.20,,1.49,0.23,0.01,9.73,33.20,13.10,700.00,5.4027150868e-03,10.94,,,,
58,20,"Outlet",,2021-9-27 00:00:00,"17:36",9.83,13.34,1.01,7.28,33.50,3.83,593.00,7.00,3.51,52.40,0.01,,0.07,0.02,0.01,0.08,7.40,0.50,18.00,,,,,,
57,20,"Inlet",,2021-9-27 00:00:00,"17:07",13.54,13.34,1.01,7.97,104.10,11.01,612.00,4.00,3.55,53.60,4.0e-03,,0.03,7.9e-03,0.01,0.33,6.30,0.67,19.00,1.8858790768e-03,0.99,,,,
56,19,"Outlet",,2021-9-29 00:00:00,"12:30",10.96,11.72,1.01,7.16,7.40,0.82,451.00,11.00,3.10,35.40,0.13,,0.77,0.15,0.44,0.25,19.20,1.76,32.00,,,,,,
55,19,"Inlet",,2021-9-29 00:00:00,"12:11",11.06,11.72,1.01,7.85,57.10,6.35,406.00,5.00,2.76,34.90,0.06,,0.22,0.08,0.11,2.77,7.60,3.38,110.00,0.34,1.12,,,,
54,18,"Outlet",,2021-9-22 00:00:00,"12:56",11.97,10.82,1.00,7.92,63.50,6.83,426.00,14.00,3.34,38.00,2.0e-03,"<0,004",0.02,9.6e-03,8.0e-03,1.5e-03,17.40,0.90,7.00,,,,,,
53,18,"Inlet",,2021-9-22 00:00:00,"11:55",11.10,10.90,1.00,7.66,62.10,6.88,430.00,14.00,3.39,38.30,2.0e-03,"<0,004",0.03,0.01,0.02,1.5e-03,17.70,1.00,6.00,0.03,0.56,,,,
52,17,"Outlet",,2021-9-30 00:00:00,"14:39",10.83,11.34,1.00,7.47,12.80,1.42,746.00,33.00,2.84,66.00,0.07,,0.36,0.10,0.10,0.02,17.40,1.46,62.00,,,,,,
51,17,"Inlet",,2021-9-30 00:00:00,"14:00",11.71,11.10,1.00,5.88,39.80,4.34,1568.00,65.00,2.62,75.70,8.0e-03,,0.43,0.03,0.01,0.34,17.80,2.02,120.00,5.0879817014e-03,10.25,,,,
50,16,"Outlet",,2021-10-5 00:00:00,"13:31",11.45,14.76,1.00,7.37,66.80,7.30,528.00,5.00,2.59,39.20,1.39,,2.08,1.52,0.81,3.52,18.50,5.37,170.00,,,,,,
49,16,"Inlet",,2021-10-5 00:00:00,"13:05",11.26,16.58,1.00,7.34,48.70,5.36,444.00,6.00,3.34,43.40,0.03,,0.14,0.04,0.02,2.91,13.00,3.72,62.00,0.01,9.29,,,,
48,15,"Outlet",,2021-10-8 00:00:00,"13:18",10.24,16.42,1.02,7.54,6.80,0.78,1950.00,9.00,5.57,181.00,2.0e-03,"<0,004",0.13,0.02,0.02,1.5e-03,11.70,0.76,82.00,,,,,,
47,15,"Inlet",,2021-10-8 00:00:00,"12:24",9.65,15.47,1.02,7.38,14.10,1.63,1900.00,23.00,4.21,173.00,2.0e-03,"<0,004",0.12,0.01,7.0e-03,1.5e-03,14.80,0.99,63.00,0.12,0.37,,,,
46,14,"Outlet",,2021-9-23 00:00:00,"13:05",12.57,11.97,0.97,7.95,70.80,7.31,688.00,10.00,1.85,58.90,2.0e-03,"<0,004",0.13,0.02,0.04,1.5e-03,21.60,1.97,33.00,,,,,,
45,14,"Inlet",,2021-9-23 00:00:00,"12:00",11.54,12.84,0.97,7.34,37.60,3.98,729.00,30.00,1.84,59.30,0.01,,0.08,0.03,0.03,1.5e-03,21.40,1.79,14.00,0.06,0.53,,,,
44,6,"Outlet",,2021-9-30 00:00:00,"17:12",10.59,13.12,1.00,7.37,43.10,4.82,648.00,3.00,3.15,57.60,0.01,,0.03,0.01,0.02,2.41,4.30,2.69,6.00,,,,,,
43,6,"Inlet",,2021-9-30 00:00:00,"17:36",11.14,10.94,1.00,7.57,95.80,10.58,656.00,3.00,3.13,58.20,0.02,,0.55,0.02,0.01,2.81,4.80,3.17,52.00,3.9134357765e-03,30.05,,,,
42,5,"Outlet",,2021-10-4 00:00:00,"16:55",12.97,14.30,1.00,7.19,5.90,0.61,626.00,20.00,4.10,55.50,0.07,,1.67,0.11,0.04,6.0e-03,20.20,1.36,740.00,,,,,,
41,5,"Inlet",,2021-10-4 00:00:00,"16:37",12.39,15.74,1.00,7.80,37.20,3.98,825.00,8.00,4.07,72.00,0.20,,0.28,0.22,0.04,5.89,10.90,6.74,21.00,0.25,2.59,,,,
40,4,"Outlet",,2021-10-4 00:00:00,"14:20",12.83,17.77,1.00,4.41,31.30,3.32,521.00,10.00,3.18,45.20,8.0e-03,,0.05,0.02,0.01,1.5e-03,8.30,0.50,5.00,,,,,,
39,4,"Inlet",,2021-10-4 00:00:00,"14:50",11.98,16.55,1.00,7.64,36.50,3.94,572.00,7.00,3.21,44.30,0.14,,0.31,0.15,0.05,0.47,6.40,0.91,46.00,0.26,0.47,,,,
38,37,"Outlet",,2021-8-25 00:00:00,"9:53",15.07,15.70,0.99,6.58,40.60,4.05,266.00,17.00,0.57,23.80,2.0e-03,"<0,004",0.01,3.9e-03,0.02,10.30,6.80,12.40,30.00,,,,,,
37,37,"Inlet",,2021-8-25 00:00:00,"9:14",14.94,15.70,0.99,6.43,78.50,7.92,247.00,6.00,0.55,24.10,2.0e-03,"<0,004",0.03,4.6e-03,0.01,10.90,4.20,12.50,8.00,8.5320789039e-04,11.95,,,,
36,36,"Outlet",,2021-8-24 00:00:00,"18:18",18.90,18.30,1.01,6.98,69.50,6.29,101.00,10.00,0.30,9.54,2.0e-03,"<0,004",0.04,0.01,0.05,0.32,9.90,0.97,12.00,,,,,,
35,36,"Inlet",,2021-8-24 00:00:00,"18:31",19.90,18.30,1.01,6.58,82.10,7.52,0.00,6.00,0.30,10.10,2.0e-03,"<0,004",0.04,0.01,0.05,0.03,9.90,0.67,4.00,0.01,0.86,,,,
34,35,"Outlet",,2021-8-24 00:00:00,"16:56",19.25,21.50,1.01,7.22,78.80,7.36,97.00,45.00,0.18,8.78,2.0e-03,"<0,004",0.07,0.02,0.16,0.02,15.50,1.27,15.00,,,,,,
33,35,"Inlet",,2021-8-24 00:00:00,"17:06",20.73,21.50,1.01,7.19,63.60,5.80,68.00,20.00,0.18,8.79,2.0e-03,"<0,004",0.10,0.01,0.15,0.02,14.90,1.18,11.00,0.01,0.53,,,,
32,34,"Outlet",,2021-8-24 00:00:00,"16:19",22.33,21.50,1.01,7.23,71.60,6.29,79.00,11.00,0.21,7.42,2.0e-03,"<0,004",0.05,0.02,0.07,1.5e-03,17.20,1.31,14.00,,,,,,
31,34,"Inlet",,2021-8-24 00:00:00,"16:48",23.46,21.50,1.01,7.15,79.10,6.81,63.00,52.00,0.07,5.72,2.0e-03,"<0,004",0.11,0.03,0.22,3.0e-03,23.90,2.15,18.00,0.03,0.40,,,,
30,33,"Outlet",,2021-8-24 00:00:00,"14:16",20.80,18.60,1.01,7.00,53.30,4.85,134.00,5.00,0.51,12.00,2.0e-03,"<0,004",0.04,0.01,0.08,0.23,7.40,0.81,7.00,,,,,,
29,33,"Inlet",,2021-8-24 00:00:00,"14:32",22.97,18.60,1.01,7.19,65.40,5.54,128.00,8.00,0.53,12.30,2.0e-03,"<0,004",0.03,0.01,0.13,0.33,7.50,0.95,9.00,0.02,3.58,,,,
28,32,"Outlet",,2021-8-24 00:00:00,"13:55",18.27,18.60,1.01,7.00,68.10,6.48,153.00,4.00,0.63,13.60,2.0e-03,"<0,004",0.01,5.2e-03,0.02,0.82,6.50,1.20,7.00,,,,,,
27,32,"Inlet",,2021-8-24 00:00:00,"14:09",16.38,18.60,1.01,6.32,53.00,5.16,137.00,7.00,0.59,13.50,2.0e-03,"<0,004",0.01,4.8e-03,0.12,0.85,5.90,1.27,8.00,0.04,20.75,,,,
26,31,"Outlet",,2021-8-24 00:00:00,"11:35",18.32,18.50,1.01,7.19,84.40,7.99,187.00,4.00,0.62,16.60,2.0e-03,"<0,004",0.01,5.7e-03,0.03,4.19,5.40,4.70,8.00,,,,,,
25,31,"Inlet",,2021-8-24 00:00:00,"11:57",19.57,18.60,1.01,7.30,80.40,7.38,135.00,4.00,0.62,16.80,2.0e-03,"<0,004",0.02,5.0e-03,0.07,4.50,6.40,5.08,17.00,0.01,9.12,,,,
24,30,"Outlet",,2021-8-24 00:00:00,"10:14",18.30,18.50,1.01,7.26,83.80,7.91,200.00,5.00,0.75,18.00,2.0e-03,"<0,004",0.02,8.9e-03,0.03,4.06,5.20,4.55,1.50,,,,,,
23,30,"Inlet",,2021-8-24 00:00:00,"10:46",16.00,20.07,1.01,7.24,80.00,8.04,207.00,4.00,0.70,18.90,4.0e-03,,0.08,9.0e-03,0.07,5.34,4.80,6.06,22.00,0.01,9.62,,,,
22,29,"Outlet",,2021-8-25 00:00:00,"11:20",15.47,16.40,0.99,6.87,8.10,0.80,412.00,11.00,1.87,36.70,0.03,,0.24,0.05,0.24,7.25,11.50,8.36,59.00,,,,,,
21,29,"Inlet",,2021-8-25 00:00:00,"11:45",13.54,16.40,0.99,7.38,79.70,8.30,442.00,3.00,1.87,39.40,0.03,,0.10,0.04,0.11,11.10,4.60,12.80,18.00,0.24,10.68,,,,
20,13,"Inlet",,2021-8-25 00:00:00,"16:40",15.07,18.40,0.99,7.23,19.40,1.99,509.00,8.00,2.75,45.50,0.04,,0.11,0.05,0.14,7.69,6.90,8.11,10.00,,,,,,
19,13,"Inlet",,2021-8-25 00:00:00,"16:16",14.80,18.40,0.99,7.60,85.00,8.40,423.00,7.00,2.81,47.00,0.06,,0.30,0.06,0.16,8.67,7.60,9.42,27.00,0.04,16.27,,,,
18,12,"Outlet",,2021-8-25 00:00:00,"18:03",18.43,18.80,0.99,7.05,66.20,5.95,270.00,19.00,0.79,24.10,5.0e-03,,0.07,0.01,0.06,5.71,9.40,6.49,6.00,,,,,,
17,12,"Inlet",,2021-8-25 00:00:00,"17:46",19.22,18.80,0.99,7.92,63.90,5.81,209.00,11.00,0.81,22.60,0.02,,0.12,0.03,0.23,4.53,11.00,5.80,43.00,8.0860607315e-03,7.16,,,,
16,11,"Outlet",,2021-8-26 00:00:00,"16:07",17.04,14.00,0.99,7.46,87.70,8.40,264.00,80.00,0.86,23.60,2.0e-03,"<0,004",0.04,8.0e-03,0.05,3.23,6.20,3.93,8.00,,,,,,
15,11,"Inlet",,2021-8-26 00:00:00,"16:29",12.62,14.00,0.99,6.13,34.40,3.62,122.00,3.00,0.35,26.00,2.0e-03,"<0,004",0.03,5.9e-03,0.04,10.40,5.00,12.20,22.00,5.9510026461e-03,5.59,,,,
14,10,"Outlet",,2021-8-26 00:00:00,"14:37",16.23,14.00,0.99,6.62,66.20,6.41,348.00,12.00,0.46,30.90,5.0e-03,,0.02,3.8e-03,0.06,11.10,7.70,13.40,9.00,,,,,,
13,10,"Inlet",,2021-8-26 00:00:00,"14:21",13.60,14.00,0.99,6.08,66.40,6.86,364.00,4.00,0.39,32.20,4.0e-03,,0.01,6.2e-03,0.20,12.50,6.90,14.90,7.00,0.01,16.41,,,,
12,9,"Outlet",,2021-8-26 00:00:00,"11:45",14.59,12.90,0.99,6.87,47.80,4.82,319.00,15.00,0.49,28.80,2.0e-03,"<0,004",0.02,6.1e-03,0.10,10.20,6.80,12.00,4.00,,,,,,
11,9,"Inlet",,2021-8-26 00:00:00,"12:19",14.41,12.90,0.99,6.71,82.70,8.38,,7.00,0.44,30.00,2.0e-03,"<0,004",0.01,4.4e-03,0.09,11.90,6.30,14.00,5.00,0.01,6.82,,,,
10,8,"Outlet",,2021-8-26 00:00:00,"10:50",15.44,12.90,0.99,6.84,42.60,4.22,180.00,23.00,0.57,29.60,2.0e-03,"<0,004",0.05,7.5e-03,0.06,9.70,7.80,11.80,6.00,,,,,,
9,8,"Inlet",,2021-8-26 00:00:00,"11:17",14.38,12.90,0.99,6.77,73.00,7.40,266.00,7.00,0.48,29.20,2.0e-03,"<0,004",0.02,6.5e-03,0.13,10.80,7.10,12.80,4.00,8.7945451109e-03,4.42,,,,
8,7,"Outlet",,2021-8-26 00:00:00,"9:30",13.78,12.90,0.99,7.28,36.50,3.64,242.00,7.00,0.58,27.60,2.0e-03,"<0,004",0.03,5.6e-03,0.02,12.20,5.70,14.10,4.00,,,,,,
7,7,"Inlet",,2021-8-26 00:00:00,"9:11",13.66,12.90,0.99,7.00,78.50,8.16,324.00,13.00,0.52,29.00,2.0e-03,"<0,004",0.04,3.7e-03,0.02,13.90,7.40,14.40,300.00,2.7869054982e-03,6.71,,,,
6,3,"Outlet",,2021-8-23 00:00:00,"17:12",20.26,23.10,1.01,7.71,73.50,6.80,209.00,7.00,0.83,18.00,0.03,,0.14,0.05,0.04,1.05,11.20,1.87,22.00,,,,,,
5,3,"Inlet",,2021-8-23 00:00:00,"17:42",18.30,23.10,1.01,6.80,30.40,3.18,231.00,7.00,0.87,19.20,0.03,,0.16,0.05,0.05,1.37,10.10,2.11,19.00,8.3500693131e-03,2.51,,,,
4,2,"Outlet",,2021-8-23 00:00:00,"16:35",14.85,23.10,1.01,6.88,27.70,2.84,185.00,6.00,0.87,16.80,0.03,,0.21,0.05,0.03,0.08,11.70,1.06,48.00,,,,,,
3,2,"Inlet",,2021-8-23 00:00:00,"16:53",17.45,23.10,1.01,6.93,68.60,6.43,242.00,6.00,,,,,,,,,,,,0.03,1.85,,,,
2,1,"Outlet",,2021-8-25 00:00:00,"14:00",17.25,18.10,0.99,8.11,113.00,10.91,878.00,7.00,1.36,72.50,2.0e-03,"<0,004",0.02,6.2e-03,0.01,17.40,10.20,20.30,9.00,,,,,,
1,1,"Inlet",,2021-8-25 00:00:00,"14:24",15.92,18.10,0.99,7.13,29.20,2.86,829.00,10.00,1.23,64.40,0.01,,0.04,0.02,0.11,12.30,12.20,14.70,7.00,1.681081267e-03,18.25,,,,
